     MetID    Y  M  D      TAM      NNM      UUM      FFM       RR
    888011 2012  8 24      8.9      6.2     80.0      1.2      4.0
    888011 2012  8 25      7.4      7.8     86.7      1.1      1.3
    888011 2012  8 26      9.0      5.6     76.2      2.4      7.2
    888011 2012  8 27      7.2      3.1     72.0      1.7      2.6
    888011 2012  8 28      8.9      7.5     82.7      2.9      6.2
    888011 2012  8 29     10.3      6.8     73.7      2.4     28.0
    888011 2012  8 30      8.7      7.2     79.9      2.9     14.9
    888011 2012  8 31      7.0      3.3     73.7      1.8      5.4
    888011 2012  9  1      6.8      7.5     82.3      1.7      0.3
    888011 2012  9  2      9.2      7.5     84.0      2.8     16.5
    888011 2012  9  3      9.1      7.6     89.5      2.1     15.5
    888011 2012  9  4      9.4      7.1     78.9      4.5      2.7
    888011 2012  9  5      6.0      6.3     74.9      4.5     34.6
    888011 2012  9  6      4.0      7.8     83.0      1.8      1.8
    888011 2012  9  7      5.9      6.5     80.7      3.2     11.1
    888011 2012  9  8      6.2      6.9     76.4      2.6      8.0
    888011 2012  9  9      6.8      6.7     84.0      2.1      6.5
    888011 2012  9 10      9.4      7.6     84.7      2.2     16.4
    888011 2012  9 11      6.3      7.5     86.1      2.9     25.3
    888011 2012  9 12      3.0      7.1     86.2      1.9     43.0
    888011 2012  9 13      4.4      7.4     79.8      2.8     20.2
    888011 2012  9 14      6.2      7.4     83.4      3.7     26.4
    888011 2012  9 15      6.6      7.6     84.6      2.9     18.4
    888011 2012  9 16      8.1      7.4     78.5      2.9      4.6
    888011 2012  9 17      5.0      6.9     83.8      2.3     15.9
    888011 2012  9 18      4.1      7.3     87.0      1.5     38.3
    888011 2012  9 19      2.8      6.6     82.9      2.2      4.1
    888011 2012  9 20      1.5      7.4     86.6      1.5     24.1
    888011 2012  9 21      2.4      3.0     80.2      1.5     11.0
    888011 2012  9 22      0.6      2.0     77.5      1.6      0.3
    888011 2012  9 23      1.2      2.6     79.2      1.4      0.3
    888011 2012  9 24      3.1      3.6     72.0      2.6      0.0
    888011 2012  9 25      4.3      7.7     69.9      3.7      0.0
    888011 2012  9 26      5.4      7.4     77.2      2.4      8.7
    888011 2012  9 27      4.1      7.6     85.4      1.2      0.6
    888011 2012  9 28      2.9      7.3     87.9      2.1      2.4
    888011 2012  9 29      4.0      7.5     84.5      1.9     23.5
    888011 2012  9 30      4.2      7.5     86.8      1.9      3.4
    888011 2012 10  1      6.3      7.4     86.3      2.0     14.0
    888011 2012 10  2      5.4      7.3     86.2      2.3      8.1
    888011 2012 10  3      5.7      7.6     84.2      2.9     22.1
    888011 2012 10  4      4.2      7.0     83.9      1.8     15.6
    888011 2012 10  5      3.3      5.2     85.0      1.2      6.3
    888011 2012 10  6      3.2      7.1     87.0      1.5      1.0
    888011 2012 10  7      4.4      7.3     81.3      3.4      3.2
    888011 2012 10  8      2.3      7.5     86.4      2.3      6.3
    888011 2012 10  9      0.2      4.7     82.4      1.7     21.7
    888011 2012 10 10      1.5      7.4     87.5      1.3      2.2
    888011 2012 10 11      1.5      1.6     81.7      1.6      1.8
    888011 2012 10 12      1.0      2.6     72.1      2.7      0.0
    888011 2012 10 13      2.8      1.8     56.1      3.3      0.0
    888011 2012 10 14      0.3      4.6     66.3      2.9      0.6
    888011 2012 10 15      4.0      6.8     64.1      3.9      2.0
    888011 2012 10 16      2.9      5.4     73.2      2.9      3.0
    888011 2012 10 17      3.2      7.0     81.5      1.7      5.4
    888011 2012 10 18      4.8      7.6     85.3      2.5      8.1
    888011 2012 10 19      5.0      6.5     85.9      1.7     19.2
    888011 2012 10 20      3.9      7.9     87.0      2.1      0.9
    888011 2012 10 21      3.4      5.6     91.4      1.1     18.1
    888011 2012 10 22      2.2      3.9     87.7      1.2      1.4
    888011 2012 10 23      1.8      5.9     87.8      1.4      0.1
    888011 2012 10 24      2.9      7.2     80.8      2.7      1.6
    888011 2012 10 25     -1.3      5.0     71.0      4.2      6.1
    888011 2012 10 26     -2.9      6.3     79.8      3.0      9.4
    888011 2012 10 27     -5.9      2.4     82.3      1.7      8.5
    888011 2012 10 28     -4.6      7.1     80.9      2.5      0.4
    888011 2012 10 29     -3.7      5.0     85.4      1.6     19.8
    888011 2012 10 30     -7.8      5.1     78.3      2.0      0.1
    888011 2012 10 31     -1.8      7.8     87.0      3.7      5.7
    888011 2012 11  1      5.0      7.2     67.0      4.8     33.0
    888011 2012 11  2      2.1      7.5     82.8      2.8      1.8
    888011 2012 11  3      0.7      5.6     84.6      2.0      5.9
    888011 2012 11  4     -0.6      6.2     86.9      1.1      2.4
    888011 2012 11  5     -3.8      1.1     86.8      1.4      0.0
    888011 2012 11  6     -2.3      7.4     87.3      2.3      0.7
    888011 2012 11  7     -0.8      7.5     85.8      2.4      8.3
    888011 2012 11  8      0.3      7.4     91.7      1.6     57.6
    888011 2012 11  9      0.5      7.9     88.9      2.9      1.5
    888011 2012 11 10      1.9      7.7     89.7      2.3     28.9
    888011 2012 11 11      1.5      7.6     89.5      2.2     23.0
    888011 2012 11 12      0.7      6.2     85.8      2.4     12.4
    888011 2012 11 13      1.1      7.6     88.0      2.3      3.3
    888011 2012 11 14      4.3      7.8     91.1      2.4     39.6
    888011 2012 11 15      3.6      6.0     86.0      2.9     34.1
    888011 2012 11 16      3.7      7.6     89.0      2.6     16.7
    888011 2012 11 17      2.9      7.9     89.5      2.2      9.6
    888011 2012 11 18      1.1      6.7     87.2      2.9     33.1
    888011 2012 11 19      1.8      7.6     85.5      3.1     27.1
    888011 2012 11 20      3.7      7.5     87.5      3.1     38.3
    888011 2012 11 21      4.5      7.9     89.0      2.4     13.6
    888011 2012 11 22      3.3      7.7     89.0      2.7     20.1
    888011 2012 11 23      3.9      7.8     86.4      2.5      4.6
    888011 2012 11 24      0.7      5.2     89.9      1.5     22.0
    888011 2012 11 25      0.3      5.5     76.3      3.9      0.3
    888011 2012 11 26      1.6      7.7     68.4      3.4      0.7
    888011 2012 11 27     -0.4      6.4     70.9      3.2      0.9
    888011 2012 11 28     -1.0      7.0     78.8      1.8      0.7
    888011 2012 11 29     -2.9      7.2     81.7      1.4      0.2
    888011 2012 11 30     -3.4      7.1     76.5      2.0      0.1
    888011 2012 12  1     -5.8      4.2     60.4      3.2      0.8
    888011 2012 12  2     -8.0      4.0     69.1      1.9      0.3
    888011 2012 12  3    -10.5      2.3     68.8      2.8      0.1
    888011 2012 12  4    -12.4      0.8     72.3      2.4      0.0
    888011 2012 12  5    -12.2      1.5     69.4      2.2      0.5
    888011 2012 12  6     -9.1      4.1     75.6      1.9      0.2
    888011 2012 12  7    -11.9      2.3     73.4      2.5      0.0
    888011 2012 12  8    -11.0      4.3     78.2      2.4      0.0
    888011 2012 12  9     -3.3      5.7     74.2      4.0      9.9
    888011 2012 12 10    -10.9      1.6     77.3      2.0      0.4
    888011 2012 12 11    -11.3      6.5     82.2      1.5      0.1
    888011 2012 12 12    -12.0      6.1     82.5      2.0      0.7
    888011 2012 12 13     -6.4      7.4     79.7      2.8      0.2
    888011 2012 12 14     -4.5      4.5     61.7      5.5      0.9
    888011 2012 12 15      0.4      7.8     54.5      6.5      6.0
    888011 2012 12 16      3.0      7.5     71.6      3.5      3.1
    888011 2012 12 17      2.2      7.5     78.8      3.2      3.1
    888011 2012 12 18     -0.2      7.7     76.5      2.1      1.0
    888011 2012 12 19     -7.0      3.7     83.1      1.9      0.2
    888011 2012 12 20     -9.2      1.5     82.3      2.0      0.2
    888011 2012 12 21     -8.2      1.2     76.5      3.1      0.0
    888011 2012 12 22     -6.6      1.3     59.1      4.1      0.6
    888011 2012 12 23     -2.1      7.5     50.0      6.9      2.8
    888011 2012 12 24     -3.1      7.7     69.5      4.0      2.7
    888011 2012 12 25     -2.1      7.8     90.0      1.3     12.5
    888011 2012 12 26     -0.7      6.8     90.5      1.7     14.8
    888011 2012 12 27     -5.6      4.3     78.7      2.9      8.4
    888011 2012 12 28     -3.7      7.5     81.5      3.5      3.6
    888011 2012 12 29      1.4      8.0     89.4      3.4     27.6
    888011 2012 12 30      1.4      6.6     84.9      2.8     60.9
    888011 2012 12 31      1.7      7.8     89.3      3.1     28.0
    888011 2013  1  1      1.1      6.3     89.9      2.3     30.8
    888011 2013  1  2      1.3      6.6     90.1      2.0     16.6
    888011 2013  1  3      3.2      7.0     86.7      3.8     24.4
    888011 2013  1  4      2.8      7.0     90.2      2.4     47.8
    888011 2013  1  5      1.6      7.7     92.7      1.1     10.5
    888011 2013  1  6      1.7      7.4     93.5      1.3      2.9
    888011 2013  1  7      1.6      7.8     91.9      1.8      1.1
    888011 2013  1  8      1.0      6.6     91.4      1.4      6.0
    888011 2013  1  9      0.1      6.7     92.6      1.2      5.8
    888011 2013  1 10     -4.7      0.6     85.0      1.7      1.8
    888011 2013  1 11     -9.3      0.3     79.4      2.2      0.3
    888011 2013  1 12    -11.4      0.2     78.2      1.7      0.0
    888011 2013  1 13    -13.3      0.7     76.7      1.7      0.0
    888011 2013  1 14    -12.3      3.1     76.1      2.0      0.0
    888011 2013  1 15    -14.1      2.3     77.1      1.7      0.0
    888011 2013  1 16    -12.9      5.6     76.4      2.0      0.2
    888011 2013  1 17    -10.9      1.7     74.8      2.5      0.0
    888011 2013  1 18    -13.9      2.8     76.1      1.7      0.2
    888011 2013  1 19    -14.2      1.1     75.8      1.3      0.0
    888011 2013  1 20    -12.4      2.0     77.3      1.8      0.0
    888011 2013  1 21    -10.6      0.6     70.1      3.2      5.5
    888011 2013  1 22    -14.5      0.5     70.5      1.5      4.6
    888011 2013  1 23    -15.8      0.9     74.0      1.2      0.0
    888011 2013  1 24    -13.9      4.6     75.6      1.4      0.0
    888011 2013  1 25     -6.7      7.1     82.6      2.0      0.6
    888011 2013  1 26     -3.1      7.5     82.1      2.7      0.6
    888011 2013  1 27     -0.7      7.8     72.3      5.0      0.2
    888011 2013  1 28      0.7      7.5     86.1      2.6     13.6
    888011 2013  1 29      1.9      7.9     84.2      2.6      6.1
    888011 2013  1 30      2.6      7.6     86.6      3.9     20.9
    888011 2013  1 31      0.3      4.6     78.3      2.3     45.5
    888011 2013  2  1     -5.2      1.8     84.4      1.2      0.2
    888011 2013  2  2     -3.6      6.4     84.0      2.3      0.7
    888011 2013  2  3     -2.3      7.7     83.1      2.1      0.2
    888011 2013  2  4     -1.2      7.7     90.9      2.1      6.5
    888011 2013  2  5     -1.9      5.5     89.6      1.3     48.6
    888011 2013  2  6     -5.7      2.0     83.5      1.6      1.3
    888011 2013  2  7    -10.2      0.9     82.0      1.6      0.4
    888011 2013  2  8    -12.1      3.2     80.8      1.6      0.2
    888011 2013  2  9     -9.4      4.7     80.0      1.4      0.1
    888011 2013  2 10    -11.4      2.2     77.2      2.4      0.2
    888011 2013  2 11    -13.1      1.3     77.5      1.8      0.4
    888011 2013  2 12    -13.2      3.6     78.2      1.4      0.1
    888011 2013  2 13    -10.2      4.8     76.3      2.3      0.0
    888011 2013  2 14     -1.2      7.7     57.8      4.7      0.2
    888011 2013  2 15     -0.9      6.9     59.7      3.4      0.5
    888011 2013  2 16     -1.3      7.3     77.7      1.3      0.0
    888011 2013  2 17     -1.0      7.9     91.0      1.4     11.1
    888011 2013  2 18     -0.5      7.9     92.4      1.1     16.3
    888011 2013  2 19     -1.3      5.8     78.9      2.7      6.5
    888011 2013  2 20     -7.8      3.1     75.3      2.0      0.3
    888011 2013  2 21    -11.1      4.4     77.1      1.4      0.1
    888011 2013  2 22    -10.8      4.0     77.3      1.2      0.1
    888011 2013  2 23     -7.4      3.2     80.2      1.4      0.1
    888011 2013  2 24     -7.0      0.7     80.0      1.4      0.1
    888011 2013  2 25     -7.9      0.4     77.2      1.3      0.1
    888011 2013  2 26     -7.9      3.9     75.2      1.4      0.1
    888011 2013  2 27     -7.1      3.0     76.3      1.5      0.3
    888011 2013  2 28      0.4      6.8     77.5      3.6      7.4
    888011 2013  3  1     -1.6      5.4     67.6      2.6      4.7
    888011 2013  3  2     -1.1      6.8     75.7      4.4     12.4
    888011 2013  3  3     -1.4      6.6     69.0      2.5     11.2
    888011 2013  3  4     -2.2      7.8     86.5      1.7      0.7
    888011 2013  3  5     -1.8      7.5     84.3      1.4      0.9
    888011 2013  3  6     -2.6      6.3     69.8      2.1      0.0
    888011 2013  3  7     -4.3      4.0     61.6      2.2      0.1
    888011 2013  3  8     -4.7      1.0     56.9      2.7      0.1
    888011 2013  3  9     -7.5      4.1     58.4      2.6      0.3
    888011 2013  3 10     -9.9      0.6     51.9      2.2      0.7
    888011 2013  3 11    -11.8      2.0     60.8      1.6      0.2
    888011 2013  3 12     -7.2      6.5     72.3      1.6      0.4
    888011 2013  3 13     -9.4      0.9     51.2      2.0      2.2
    888011 2013  3 14     -8.8      3.8     58.1      1.9      0.6
    888011 2013  3 15     -6.2      5.8     65.3      3.4      0.1
    888011 2013  3 16     -2.1      7.5     69.6      4.2      3.9
    888011 2013  3 17     -0.3      7.0     53.6      4.7      0.2
    888011 2013  3 18     -3.7      2.5     46.0      4.5      1.7
    888011 2013  3 19     -7.7      3.8     45.4      3.8      1.9
    888011 2013  3 20     -6.3      7.1     51.4      3.5      1.3
    888011 2013  3 21     -4.4      3.9     43.1      2.8      0.6
    888011 2013  3 22     -8.5      1.1     48.9      3.2      0.4
    888011 2013  3 23     -8.3      0.3     48.6      2.7      0.9
    888011 2013  3 24     -7.4      0.4     56.1      1.9      0.1
    888011 2013  3 25     -7.1      0.5     58.6      1.8      0.1
    888011 2013  3 26     -7.4      0.3     63.7      1.5      0.2
    888011 2013  3 27     -7.3      0.8     64.3      1.5      0.1
    888011 2013  3 28     -6.8      0.8     64.8      1.5      0.1
    888011 2013  3 29     -6.3      0.7     59.8      2.0      0.1
    888011 2013  3 30     -5.8      0.6     56.8      1.9      0.0
    888011 2013  3 31     -5.4      2.9     63.7      1.7      0.1
    888011 2013  4  1     -4.1      1.0     65.3      1.6      0.7
    888011 2013  4  2     -4.6      0.8     60.0      1.9      0.0
    888011 2013  4  3     -3.9      3.2     60.8      1.6      0.2
    888011 2013  4  4     -3.7      0.5     62.5      1.7      0.2
    888011 2013  4  5     -3.6      1.1     62.8      1.7      0.0
    888011 2013  4  6     -3.8      6.3     73.6      2.1      4.5
    888011 2013  4  7     -5.4      4.6     70.7      1.5      1.5
    888011 2013  4  8     -5.6      0.6     61.3      1.5      0.4
    888011 2013  4  9     -5.6      0.6     55.9      1.8      0.2
    888011 2013  4 10     -4.6      4.0     53.7      2.1      0.2
    888011 2013  4 11     -2.3      5.5     54.2      3.6      0.3
    888011 2013  4 12      0.1      6.8     58.3      3.3      0.6
    888011 2013  4 13     -1.2      3.3     65.6      1.6      0.0
    888011 2013  4 14      0.7      7.9     77.8      3.6      0.0
    888011 2013  4 15      3.0      7.2     81.2      3.0     61.1
    888011 2013  4 16      2.2      7.7     79.7      2.9      0.2
    888011 2013  4 17      1.6      7.4     78.4      3.7     15.3
    888011 2013  4 18      0.9      7.7     86.0      3.2     20.3
    888011 2013  4 19      0.4      5.2     69.3      3.9     23.9
    888011 2013  4 20      0.8      6.5     63.5      2.1      0.2
    888011 2013  4 21      2.8      6.7     57.0      2.7      0.0
    888011 2013  4 22      0.9      7.8     72.9      3.6      0.7
    888011 2013  4 23      1.2      7.1     75.7      4.7     19.5
    888011 2013  4 24     -0.3      7.2     81.3      3.5     27.2
    888011 2013  4 25     -0.2      7.0     82.1      2.5     31.3
    888011 2013  4 26     -0.6      6.0     80.8      1.5     14.2
    888011 2013  4 27      0.8      3.6     66.9      1.9      1.7
    888011 2013  4 28     -0.8      7.9     77.6      3.3      0.6
    888011 2013  4 29     -0.5      7.5     80.3      2.3     16.7
    888011 2013  4 30     -0.3      6.7     75.5      3.4     15.2
    888011 2013  5  1     -2.0      7.7     74.0      3.2      2.3
    888011 2013  5  2     -2.1      6.5     77.5      3.1     19.5
    888011 2013  5  3     -1.8      7.7     81.0      3.2     17.0
    888011 2013  5  4     -0.6      7.8     80.5      2.8     23.0
    888011 2013  5  5      1.2      7.4     80.8      2.1     10.1
    888011 2013  5  6      3.1      7.7     84.2      2.0      0.8
    888011 2013  5  7      3.0      5.5     86.1      1.5      3.3
    888011 2013  5  8      5.1      6.4     74.2      2.9      0.1
    888011 2013  5  9      5.9      7.8     80.8      2.3      8.8
    888011 2013  5 10      4.3      6.8     72.8      2.2      0.9
    888011 2013  5 11      2.2      7.0     84.7      2.1      3.4
    888011 2013  5 12      2.7      6.9     75.4      1.7      6.4
    888011 2013  5 13      1.8      7.4     75.2      2.7      0.2
    888011 2013  5 14      2.4      6.6     66.2      2.6      4.1
    888011 2013  5 15      2.9      6.9     72.5      3.0      0.3
    888011 2013  5 16      6.9      6.0     64.6      2.8     16.7
    888011 2013  5 17     10.7      7.5     62.8      3.3      1.6
    888011 2013  5 18     12.0      2.9     67.3      2.9      8.5
    888011 2013  5 19     12.5      1.4     61.5      2.3      0.6
    888011 2013  5 20      9.9      6.1     68.8      2.1      0.2
    888011 2013  5 21      6.4      7.8     82.3      1.9      1.7
    888011 2013  5 22      4.0      7.2     74.5      3.0      1.9
    888011 2013  5 23      6.3      6.2     63.7      2.9      2.0
    888011 2013  5 24      5.9      2.4     61.2      1.9      2.4
    888011 2013  5 25      8.4      5.6     64.0      2.1      0.2
    888011 2013  5 26     10.0      3.5     62.8      2.0      0.2
    888011 2013  5 27      9.5      6.4     66.0      2.7      0.3
    888011 2013  5 28      9.0      4.8     67.1      2.6      2.2
    888011 2013  5 29     13.6      5.8     53.6      2.8      1.2
    888011 2013  5 30     11.6      5.8     67.2      1.7      1.4
    888011 2013  5 31     10.9      6.6     77.7      1.6      8.0
    888011 2013  6  1      8.1      7.7     84.7      2.2      2.1
    888011 2013  6  2      5.7      7.3     80.9      3.0     18.2
    888011 2013  6  3      7.8      2.8     57.2      2.7      4.4
    888011 2013  6  4      8.0      2.5     56.4      2.3      1.6
    888011 2013  6  5      7.5      6.6     61.1      2.4      0.6
    888011 2013  6  6      6.7      7.0     71.1      1.8      0.8
    888011 2013  6  7      5.9      6.7     74.2      1.8      3.9
    888011 2013  6  8      6.5      7.2     75.2      2.4      0.1
    888011 2013  6  9      8.1      2.7     61.7      2.3      0.4
    888011 2013  6 10     10.4      2.6     55.9      2.1      0.0
    888011 2013  6 11     11.2      1.3     59.6      2.2      0.0
    888011 2013  6 12     10.1      7.1     72.3      2.2      0.2
    888011 2013  6 13      8.8      7.8     85.5      1.9      2.0
    888011 2013  6 14      7.1      6.8     75.2      2.9     22.8
    888011 2013  6 15      9.0      5.8     63.1      2.1      5.7
    888011 2013  6 16      9.1      4.8     66.5      2.3      0.2
    888011 2013  6 17      8.4      5.6     68.8      2.1      3.9
    888011 2013  6 18     10.8      5.4     59.9      1.7      1.6
    888011 2013  6 19     10.0      7.1     71.1      1.6      0.0
    888011 2013  6 20     11.2      4.3     66.8      1.7     12.4
    888011 2013  6 21      7.3      7.9     85.6      1.3      0.1
    888011 2013  6 22      9.8      7.5     85.2      1.6     32.5
    888011 2013  6 23     10.5      6.9     77.0      1.8      2.1
    888011 2013  6 24      8.7      7.4     83.2      1.3      0.9
    888011 2013  6 25      8.6      6.9     80.3      2.0     12.8
    888011 2013  6 26      9.4      7.2     75.6      1.8      3.6
    888011 2013  6 27     12.7      7.1     73.2      2.1      1.4
    888011 2013  6 28     11.0      6.9     77.0      2.1     10.5
    888011 2013  6 29      6.9      6.4     76.3      2.5     13.1
    888011 2013  6 30      9.1      5.8     65.3      1.7      1.2
    888011 2013  7  1      7.8      7.7     79.2      2.0      0.1
    888011 2013  7  2      8.7      6.5     68.7      2.0      4.2
    888011 2013  7  3      6.5      7.8     82.9      2.3      0.0
    888011 2013  7  4      9.4      7.9     85.5      1.8      4.9
    888011 2013  7  5      9.2      7.0     77.8      2.7      3.0
    888011 2013  7  6     12.2      3.8     62.7      2.1      2.3
    888011 2013  7  7     11.6      5.1     66.6      3.0      0.7
    888011 2013  7  8     10.8      5.0     61.1      2.0      0.4
    888011 2013  7  9      9.2      7.4     77.2      3.2      0.4
    888011 2013  7 10     12.1      3.5     59.5      2.8      5.8
    888011 2013  7 11     11.0      4.9     68.7      2.0      0.1
    888011 2013  7 12     13.1      6.0     70.1      1.9      0.0
    888011 2013  7 13     10.3      7.4     76.2      2.9      2.5
    888011 2013  7 14      6.9      7.7     82.3      2.8      0.1
    888011 2013  7 15      8.0      7.5     81.3      3.2      8.4
    888011 2013  7 16      9.2      7.8     86.6      2.0      8.4
    888011 2013  7 17     10.5      7.6     87.0      2.0      8.6
    888011 2013  7 18      9.6      7.8     85.7      2.6      1.6
    888011 2013  7 19     12.9      4.9     67.7      3.2     10.1
    888011 2013  7 20     14.7      1.1     65.6      2.6      0.1
    888011 2013  7 21     14.0      1.3     67.8      2.1      0.0
    888011 2013  7 22     15.8      1.3     62.4      1.9      0.4
    888011 2013  7 23     16.0      1.0     62.8      1.7      0.0
    888011 2013  7 24     16.4      2.1     61.6      1.7      0.0
    888011 2013  7 25     14.6      5.1     73.0      1.4      0.4
    888011 2013  7 26     15.7      5.1     72.5      1.4      8.5
    888011 2013  7 27     14.7      5.8     79.7      1.5     39.5
    888011 2013  7 28     14.4      7.4     74.1      3.1      4.0
    888011 2013  7 29     13.2      6.8     74.1      3.2      4.0
    888011 2013  7 30     12.1      7.2     80.6      1.8     23.9
    888011 2013  7 31     10.1      6.8     78.9      2.3     14.4
    888011 2013  8  1     11.9      6.9     75.1      1.3      0.2
    888011 2013  8  2     14.8      6.7     74.7      2.9      2.8
    888011 2013  8  3     13.6      7.2     79.4      4.0      7.6
    888011 2013  8  4     10.5      6.7     76.9      2.5     16.4
    888011 2013  8  5     10.4      7.5     86.2      2.2      8.8
    888011 2013  8  6     10.6      7.7     88.1      2.3     24.3
    888011 2013  8  7     11.0      4.7     71.8      1.9     25.9
    888011 2013  8  8     10.1      5.6     81.0      1.6      0.1
    888011 2013  8  9     10.4      6.3     74.6      1.9      2.2
    888011 2013  8 10     11.5      5.9     71.8      1.6      0.5
    888011 2013  8 11      9.6      7.3     78.6      1.7      0.0
    888011 2013  8 12      8.9      7.2     77.3      2.1      1.5
    888011 2013  8 13      9.1      7.2     74.4      2.2      2.1
    888011 2013  8 14      9.6      3.1     67.9      2.3      1.1
    888011 2013  8 15      9.6      3.6     70.0      1.8      0.0
    888011 2013  8 16      9.6      7.9     90.1      2.0      4.7
    888011 2013  8 17      9.9      6.6     79.3      2.0     56.7
    888011 2013  8 18      9.4      7.5     84.0      2.9      7.6
    888011 2013  8 19      9.0      6.8     79.3      2.7     35.6
    888011 2013  8 20      9.1      6.9     78.4      2.3      1.1
    888011 2013  8 21      8.7      7.3     83.4      1.4      1.2
    888011 2013  8 22      9.8      1.4     74.9      1.3      0.0
    888011 2013  8 23     10.8      4.4     74.5      1.5      0.1
    888011 2013  8 24     13.0      4.3     66.7      1.7      0.0
    888011 2013  8 25     11.2      1.7     69.1      1.6      0.0
    888011 2013  8 26     10.4      3.3     72.5      1.6      0.4
    888011 2013  8 27     11.0      5.9     70.9      2.2      0.0
    888011 2013  8 28      9.7      6.3     68.8      2.2      1.1
    888011 2013  8 29      8.3      7.1     75.2      1.1      0.2
    888011 2013  8 30      9.8      7.0     76.7      1.3      0.2
    888011 2013  8 31      7.3      5.8     76.1      2.8      7.0
    888011 2013  9  1      5.0      7.8     88.6      1.9     13.8
    888011 2013  9  2      8.3      7.4     85.4      1.5     35.4
    888011 2013  9  3     10.4      6.6     79.7      1.6      1.3
    888011 2013  9  4     11.0      3.9     74.2      1.7      0.0
    888011 2013  9  5     10.5      6.5     78.0      2.1      0.3
    888011 2013  9  6     10.5      7.8     87.3      2.2      1.5
    888011 2013  9  7     12.1      7.7     85.7      2.0     34.2
    888011 2013  9  8     12.8      6.8     74.2      2.5      6.7
    888011 2013  9  9      9.9      7.2     74.5      2.1      0.1
    888011 2013  9 10     10.1      7.6     78.8      1.6      1.2
    888011 2013  9 11     11.2      6.1     81.5      1.3      0.0
    888011 2013  9 12     11.4      6.3     78.0      1.7      0.1
    888011 2013  9 13      9.9      7.6     81.5      1.3      0.0
    888011 2013  9 14      8.4      7.8     90.0      1.5      1.8
    888011 2013  9 15      8.0      7.9     84.2      2.7     11.6
    888011 2013  9 16      4.8      6.7     85.0      2.1     22.4
    888011 2013  9 17      6.7      6.7     67.5      3.4      6.8
    888011 2013  9 18      5.8      7.5     78.1      1.7      0.3
    888011 2013  9 19      5.8      6.2     80.8      1.5      0.8
    888011 2013  9 20      6.3      5.2     80.1      1.3      0.0
    888011 2013  9 21      6.6      7.6     83.9      2.1      0.0
    888011 2013  9 22      6.7      7.2     83.2      2.1      8.2
    888011 2013  9 23      6.6      6.2     72.3      2.2      1.5
    888011 2013  9 24      3.2      3.3     78.2      1.5      0.3
    888011 2013  9 25      3.4      5.8     80.0      1.4      0.0
    888011 2013  9 26      2.8      5.4     80.5      1.5      0.3
    888011 2013  9 27      1.4      2.3     80.0      1.3      0.0
    888011 2013  9 28      1.7      6.6     80.2      1.5      0.3
    888011 2013  9 29      4.2      6.7     77.8      1.4      0.1
    888011 2013  9 30      4.1      3.1     79.0      1.3      0.0
    888011 2013 10  1      2.5      1.3     80.5      1.6      0.3
    888011 2013 10  2      2.2      1.6     81.0      1.9      0.1
    888011 2013 10  3      4.5      6.0     65.6      3.1      0.0
    888011 2013 10  4      7.3      7.7     68.8      4.3      0.1
    888011 2013 10  5      7.2      7.2     87.3      2.2     30.3
    888011 2013 10  6      6.8      7.7     89.9      2.3      2.0
    888011 2013 10  7      8.7      7.8     91.8      2.3     21.1
    888011 2013 10  8      9.5      7.9     91.5      2.3     27.1
    888011 2013 10  9      5.4      7.1     85.2      2.2     19.8
    888011 2013 10 10      3.8      1.0     69.3      2.6      4.4
    888011 2013 10 11      1.1      1.8     76.7      1.5      0.0
    888011 2013 10 12      1.8      0.4     82.1      1.5      0.0
    888011 2013 10 13      3.5      0.5     81.8      1.8      0.0
    888011 2013 10 14      3.1      2.4     84.5      1.6      0.5
    888011 2013 10 15      3.9      5.9     86.7      1.2      0.6
    888011 2013 10 16      4.6      7.4     84.8      1.2      0.3
    888011 2013 10 17      3.2      5.2     74.1      2.1      0.0
    888011 2013 10 18     -1.7      1.5     81.0      1.6      0.5
    888011 2013 10 19     -0.4      7.0     79.6      1.7      0.0
    888011 2013 10 20      1.0      6.8     66.0      3.5      0.0
    888011 2013 10 21      3.5      7.0     59.8      4.3      0.0
    888011 2013 10 22      3.2      8.0     83.9      4.2      9.2
    888011 2013 10 23      6.6      7.9     91.7      2.3     72.0
    888011 2013 10 24      5.0      7.2     82.4      3.7     28.3
    888011 2013 10 25      3.0      7.1     85.8      2.1     13.2
    888011 2013 10 26      5.2      7.5     87.8      2.6     12.1
    888011 2013 10 27      4.4      7.6     88.9      1.9      5.5
    888011 2013 10 28      3.9      7.3     90.6      2.1     22.4
    888011 2013 10 29      3.7      7.4     91.8      1.4     13.2
    888011 2013 10 30      2.5      5.4     88.9      1.5     15.7
    888011 2013 10 31      2.8      6.7     86.5      2.6     12.3
    888011 2013 11  1      3.4      7.0     86.8      2.5     29.0
    888011 2013 11  2      1.7      6.9     88.6      2.4     45.7
    888011 2013 11  3      5.3      6.9     73.1      3.6      8.9
    888011 2013 11  4      2.7      5.4     89.3      1.1      4.1
    888011 2013 11  5      2.1      7.0     89.1      1.1      2.5
    888011 2013 11  6      1.2      6.1     88.7      1.3      1.9
    888011 2013 11  7      0.2      7.5     89.0      2.1      4.5
    888011 2013 11  8      1.2      7.4     90.2      2.2     24.9
    888011 2013 11  9      1.7      7.1     91.1      1.3     19.7
    888011 2013 11 10     -0.6      1.7     87.5      1.5      1.7
    888011 2013 11 11     -0.9      7.3     83.2      2.7      0.0
    888011 2013 11 12      3.2      6.9     85.7      3.3     12.9
